,TOT_REG_CD,geometry,hospital,bus,subway,univ,초중고,CarLane100,police,횡단보도,무단횡단방,어린이보호,노인보호,야간총생활인구수,야간 남자 10대 이하,야간 여자 10대 이하,야간 남자 20-50대,야간 여자 20-50대,야간 남자 60대 이상,야간 여자 60대 이상,집계구코드,주간야간,행정동코드,주간총생활인구수,주간 남자 10대 이하,주간 여자 10대 이하,주간 남자 20-50대,주간 여자 20-50대,주간 남자 60대 이상,주간 여자 60대 이상
0,1101061030004,"POLYGON ((954298.3453845978 1952724.0565166473, 954298.9842853546 1952721.0708179474, 954307.3035869598 1952721.4510173798, 954307.7299861908 1952708.9833164215, 954306.841085434 1952708.7471141815, 954307.6859836578 1952695.7894153595, 954307.7642841339 1952694.3024158478, 954346.8011837006 1952695.9058170319, 954347.1704845428 1952686.7592144012, 954348.8297863007 1952637.5665149689, 954416.238286972 1952660.812215805, 954467.3885860443 1952673.4551143646, 954487.1910839081 1952677.9373149872, 954513.427186966 1952683.5500164032, 954526.7112865448 1952694.671415329, 954561.6696834564 1952712.8112163544, 954568.4403858185 1952695.90451622, 954571.0343837738 1952681.5600147247, 954576.8163852692 1952682.716917038, 954586.9440860748 1952685.243215561, 954590.5859851837 1952687.7320156097, 954605.1675853729 1952692.4358158112, 954617.389383316 1952699.6654148102, 954633.6495838165 1952703.2818164825, 954643.4255847931 1952704.3204174042, 954657.4311847687 1952709.0114154816, 954658.1925868988 1952707.2660160065, 954671.8273868561 1952707.6126155853, 954687.2025852203 1952707.1860141754, 954693.0243854523 1952706.426416397, 954694.8213863373 1952706.1920146942, 954700.9849834442 1952705.388616562, 954747.6983852386 1952703.826215744, 954750.3995838165 1952703.8120174408, 954746.0377864838 1952668.2943172455, 954742.3197841644 1952638.0196170807, 954761.9705867767 1952636.0380153656, 954779.1044864655 1952634.3102169037, 954785.5958843231 1952688.096315384, 954805.9974842072 1952699.5335178375, 954820.6795864105 1952697.8459148407, 954813.1985836029 1952672.8020153046, 954812.4261837006 1952670.2172145844, 954805.5075855255 1952646.6316165924, 954804.2547855377 1952631.3428173065, 954812.9553852081 1952628.2768154144, 954821.0591869354 1952625.4218158722, 954830.9883861542 1952619.72621727, 954842.9463863373 1952606.827615738, 954849.7771854401 1952595.940416336, 954856.7055835724 1952579.1568164825, 954858.5041866302 1952571.4750156403, 954893.7605838776 1952578.3424167633, 954901.7791843414 1952538.7196178436, 954906.041185379 1952517.3108158112, 954911.1133861542 1952487.014017105, 954913.1814861298 1952447.4227161407, 954855.7312831879 1952443.5720157623, 954833.8506832123 1952442.6914157867, 954811.938085556 1952441.054315567, 954757.731584549 1952437.0035152435, 954690.0031833649 1952436.5520153046, 954588.4287853241 1952437.3288173676, 954579.4674854279 1952437.3973178864, 954514.767583847 1952437.8285160065, 954472.5260868073 1952438.1806163788, 954472.0791835785 1952438.1809177399, 954441.2747859955 1952438.2174167633, 954432.5958843231 1952438.5783176422, 954340.6271839142 1952438.6584148407, 954284.3839855194 1952439.0477161407, 954169.7168865204 1952440.2909145355, 954169.506986618 1952440.2939167023, 954169.1498851776 1952476.804315567, 954169.1498851776 1952476.8073177338, 954166.8505840302 1952495.629617691, 954162.6679859161 1952510.4863147736, 954153.2205867767 1952535.7501163483, 954148.8987865448 1952547.3598155975, 954146.7934856415 1952553.0149173737, 954139.3158855438 1952573.1022167206, 954134.9511852264 1952584.915014267, 954134.7743854523 1952585.5097179413, 954128.1135845184 1952607.8768177032, 954127.9074840546 1952608.4107151031, 954122.8290843964 1952621.5588169098, 954109.0124835968 1952655.149816513, 954101.5965862274 1952673.1155147552, 954091.0922832489 1952694.5623149872, 954124.3744869232 1952682.7810153961, 954190.4457836151 1952664.2572154999, 954191.6860866547 1952664.0128154755, 954219.0822849274 1952658.6173152924, 954273.2663860321 1952648.6304149628, 954280.0868854523 1952647.3733158112, 954280.6669864655 1952661.5004177094, 954280.911485672 1952667.4549160004, 954280.4223842621 1952667.9724178314, 954280.9934864044 1952672.5616168976, 954282.5859851837 1952673.137014389, 954283.6837863922 1952678.451116562, 954283.9324855804 1952679.9053173065, 954284.0892848969 1952680.83111763, 954284.5279865265 1952682.6831150055, 954285.2843837738 1952687.906217575, 954287.1602840424 1952698.7582149506, 954288.2251834869 1952705.5991153717, 954285.3074855804 1952727.6864147186, 954298.2187862396 1952728.0638141632, 954298.3453845978 1952724.0565166473))",34.0,13.0,1.0,0.0,0.0,438.0,0.0,57.0,0.0,0.0,0.0,3090.225849,42.53457175,48.52294145,1463.9141865000001,949.4928003,324.5882921,220.54978,1101061030004,주간,10277318875,8230.023184,77.68400764,102.2569378,3513.2233585,2967.686944,891.3240717,614.7747259
1,1101061030004,"POLYGON ((954298.3453845978 1952724.0565166473, 954298.9842853546 1952721.0708179474, 954307.3035869598 1952721.4510173798, 954307.7299861908 1952708.9833164215, 954306.841085434 1952708.7471141815, 954307.6859836578 1952695.7894153595, 954307.7642841339 1952694.3024158478, 954346.8011837006 1952695.9058170319, 954347.1704845428 1952686.7592144012, 954348.8297863007 1952637.5665149689, 954416.238286972 1952660.812215805, 954467.3885860443 1952673.4551143646, 954487.1910839081 1952677.9373149872, 954513.427186966 1952683.5500164032, 954526.7112865448 1952694.671415329, 954561.6696834564 1952712.8112163544, 954568.4403858185 1952695.90451622, 954571.0343837738 1952681.5600147247, 954576.8163852692 1952682.716917038, 954586.9440860748 1952685.243215561, 954590.5859851837 1952687.7320156097, 954605.1675853729 1952692.4358158112, 954617.389383316 1952699.6654148102, 954633.6495838165 1952703.2818164825, 954643.4255847931 1952704.3204174042, 954657.4311847687 1952709.0114154816, 954658.1925868988 1952707.2660160065, 954671.8273868561 1952707.6126155853, 954687.2025852203 1952707.1860141754, 954693.0243854523 1952706.426416397, 954694.8213863373 1952706.1920146942, 954700.9849834442 1952705.388616562, 954747.6983852386 1952703.826215744, 954750.3995838165 1952703.8120174408, 954746.0377864838 1952668.2943172455, 954742.3197841644 1952638.0196170807, 954761.9705867767 1952636.0380153656, 954779.1044864655 1952634.3102169037, 954785.5958843231 1952688.096315384, 954805.9974842072 1952699.5335178375, 954820.6795864105 1952697.8459148407, 954813.1985836029 1952672.8020153046, 954812.4261837006 1952670.2172145844, 954805.5075855255 1952646.6316165924, 954804.2547855377 1952631.3428173065, 954812.9553852081 1952628.2768154144, 954821.0591869354 1952625.4218158722, 954830.9883861542 1952619.72621727, 954842.9463863373 1952606.827615738, 954849.7771854401 1952595.940416336, 954856.7055835724 1952579.1568164825, 954858.5041866302 1952571.4750156403, 954893.7605838776 1952578.3424167633, 954901.7791843414 1952538.7196178436, 954906.041185379 1952517.3108158112, 954911.1133861542 1952487.014017105, 954913.1814861298 1952447.4227161407, 954855.7312831879 1952443.5720157623, 954833.8506832123 1952442.6914157867, 954811.938085556 1952441.054315567, 954757.731584549 1952437.0035152435, 954690.0031833649 1952436.5520153046, 954588.4287853241 1952437.3288173676, 954579.4674854279 1952437.3973178864, 954514.767583847 1952437.8285160065, 954472.5260868073 1952438.1806163788, 954472.0791835785 1952438.1809177399, 954441.2747859955 1952438.2174167633, 954432.5958843231 1952438.5783176422, 954340.6271839142 1952438.6584148407, 954284.3839855194 1952439.0477161407, 954169.7168865204 1952440.2909145355, 954169.506986618 1952440.2939167023, 954169.1498851776 1952476.804315567, 954169.1498851776 1952476.8073177338, 954166.8505840302 1952495.629617691, 954162.6679859161 1952510.4863147736, 954153.2205867767 1952535.7501163483, 954148.8987865448 1952547.3598155975, 954146.7934856415 1952553.0149173737, 954139.3158855438 1952573.1022167206, 954134.9511852264 1952584.915014267, 954134.7743854523 1952585.5097179413, 954128.1135845184 1952607.8768177032, 954127.9074840546 1952608.4107151031, 954122.8290843964 1952621.5588169098, 954109.0124835968 1952655.149816513, 954101.5965862274 1952673.1155147552, 954091.0922832489 1952694.5623149872, 954124.3744869232 1952682.7810153961, 954190.4457836151 1952664.2572154999, 954191.6860866547 1952664.0128154755, 954219.0822849274 1952658.6173152924, 954273.2663860321 1952648.6304149628, 954280.0868854523 1952647.3733158112, 954280.6669864655 1952661.5004177094, 954280.911485672 1952667.4549160004, 954280.4223842621 1952667.9724178314, 954280.9934864044 1952672.5616168976, 954282.5859851837 1952673.137014389, 954283.6837863922 1952678.451116562, 954283.9324855804 1952679.9053173065, 954284.0892848969 1952680.83111763, 954284.5279865265 1952682.6831150055, 954285.2843837738 1952687.906217575, 954287.1602840424 1952698.7582149506, 954288.2251834869 1952705.5991153717, 954285.3074855804 1952727.6864147186, 954298.2187862396 1952728.0638141632, 954298.3453845978 1952724.0565166473))",38.0,14.0,0.0,0.0,0.0,425.0,2.0,56.0,1.0,0.0,1.0,3090.225849,42.53457175,48.52294145,1463.9141865000001,949.4928003,324.5882921,220.54978,1101061030004,주간,10277318875,8230.023184,77.68400764,102.2569378,3513.2233585,2967.686944,891.3240717,614.7747259
2,1101061030002,"POLYGON ((954897.3367862701 1953028.0343151093, 954901.2528858185 1953015.5212154388, 954903.9576854706 1952977.3820171356, 954876.1808834076 1952975.0346164703, 954870.778585434 1953023.199514389, 954867.7510852814 1953022.6484165192, 954847.3090839386 1953018.7753162384, 954836.5150852203 1953017.0812168121, 954838.9223842621 1952994.6957149506, 954842.6224842072 1952970.2911167145, 954844.9899845123 1952957.3553142548, 954845.7380847931 1952953.2758159637, 954847.6540851593 1952942.6725177765, 954833.8854846954 1952939.9146175385, 954833.2901859283 1952940.3217144012, 954820.7558841705 1952939.2984142303, 954820.8437862396 1952937.3508167267, 954804.5501842499 1952933.8446178436, 954805.4957866669 1952926.6862163544, 954778.4357852936 1952919.332517624, 954781.6066837311 1952904.6651172638, 954782.6613864899 1952899.7867145538, 954760.1622867584 1952891.7817173004, 954758.0339832306 1952891.0113162994, 954745.9183864594 1952886.098417282, 954744.1758861542 1952890.4080142975, 954721.8681850433 1952886.276014328, 954699.2937831879 1952879.3553142548, 954686.0538845062 1952876.1878147125, 954682.1154842377 1952874.346315384, 954675.2337856293 1952871.655916214, 954666.6969852448 1952867.5167179108, 954651.7945842743 1952861.131116867, 954653.1745853424 1952857.6582164764, 954637.6809864044 1952849.6442165375, 954639.6843852997 1952846.705816269, 954632.3382854462 1952842.0310153961, 954631.8038845062 1952842.839017868, 954620.9417858124 1952860.5361156464, 954614.2924861908 1952856.4219150543, 954614.3359851837 1952856.3497142792, 954603.9438838959 1952848.8166179657, 954593.5384845734 1952838.9715175629, 954592.4041843414 1952837.9080142975, 954585.8620853424 1952831.7749156952, 954582.0740833282 1952830.0017147064, 954568.7316837311 1952815.424917221, 954567.5485858917 1952816.4677143097, 954555.0593852997 1952826.4863147736, 954554.4980869293 1952826.9422168732, 954537.6228847504 1952840.6486148834, 954536.7530841827 1952841.3550167084, 954528.522485733 1952848.2062168121, 954523.2860851288 1952852.2944164276, 954523.1636867523 1952852.401014328, 954517.8204860687 1952857.0787143707, 954516.5700855255 1952858.2598171234, 954491.5896854401 1952881.8568172455, 954473.6406841278 1952866.0968151093, 954452.6750850677 1952852.473115921, 954439.5298862457 1952844.3599147797, 954430.3732852936 1952839.4673175812, 954420.9886837006 1952838.1396160126, 954410.6426868439 1952838.934217453, 954388.397184372 1952838.790315628, 954341.3306865692 1952834.2958164215, 954340.3074855804 1952862.841714859, 954338.5303859711 1952920.5368175507, 954336.5035839081 1952971.3009166718, 954334.6290836334 1953024.7485141754, 954349.3307857513 1953028.6899166107, 954348.986284256 1953030.437116623, 954352.6232852936 1953031.634317398, 954358.6692867279 1953033.7485141754, 954363.3316860199 1953035.4851169586, 954363.9528865814 1953035.7165164948, 954372.0526866913 1953038.7335147858, 954380.5806865692 1953043.2771167755, 954382.9706859589 1953044.5505161285, 954393.4626865387 1953049.2381153107, 954434.0250835419 1953069.0446147919, 954436.4832859039 1953070.244916916, 954450.0410861969 1953077.349515915, 954462.6770839691 1953083.970117569, 954463.3360843658 1953084.315317154, 954463.4430866241 1953084.3539142609, 954464.6140842438 1953084.776315689, 954466.0882854462 1953085.859117508, 954475.2468852997 1953092.2581157684, 954481.3506832123 1953096.6082172394, 954487.8076839447 1953100.823316574, 954500.273683548 1953109.233915329, 954507.59258461 1953114.3363170624, 954526.6374835968 1953127.6133174896, 954541.8530864716 1953136.7094173431, 954560.5614833832 1953147.6809177399, 954560.9143848419 1953147.8362178802, 954573.1712856293 1953153.2279148102, 954574.5722866058 1953153.7831172943, 954587.3828868866 1953158.8605175018, 954606.6290836334 1953166.6253147125, 954620.375585556 1953172.1457157135, 954623.445684433 1953173.3785152435, 954631.120885849 1953176.5023174286, 954631.2750835419 1953176.565114975, 954638.509683609 1953179.509317398, 954643.1898860931 1953181.9467144012, 954644.8852863312 1953182.8973178864, 954649.8566837311 1953185.3829174042, 954651.7728862762 1953186.4835147858, 954658.3926868439 1953190.297914505, 954670.3230838776 1953197.4319171906, 954677.3224849701 1953203.466714859, 954681.4546833038 1953206.3453159332, 954684.2404842377 1953208.2861156464, 954688.2856845856 1953211.0527172089, 954690.1012859344 1953212.3111171722, 954693.3104839325 1953214.535516739, 954701.1204853058 1953219.9791164398, 954713.023683548 1953225.386915207, 954719.367685318 1953228.2643146515, 954728.8762836456 1953232.2665157318, 954739.5264835358 1953236.8001155853, 954752.7528858185 1953242.2989177704, 954760.6670856476 1953245.5347156525, 954764.844285965 1953247.1939144135, 954770.0926837921 1953248.9493160248, 954774.8531856537 1953251.101316452, 954780.6202869415 1953252.4061145782, 954809.069486618 1953255.9551143646, 954811.8090839386 1953256.2485141754, 954818.9416866302 1953256.9659175873, 954819.0382862091 1953256.9755153656, 954828.2674846649 1953257.8583164215, 954859.326883316 1953262.3587169647, 954902.5754833221 1953263.4743175507, 954905.0302867889 1953236.6475162506, 954906.2740840912 1953206.7689151764, 954904.9200839996 1953151.582517624, 954904.8954868317 1953150.5691165924, 954904.6748867035 1953129.7419147491, 954904.7754840851 1953119.8669147491, 954904.7762851715 1953118.6755161285, 954904.798784256 1953090.910516739, 954904.5139865875 1953084.1455173492, 954903.752286911 1953081.699514389, 954898.8763866425 1953046.7193164825, 954897.3367862701 1953028.0343151093))",13.0,15.0,1.0,1.0,4.0,276.0,0.0,10.0,1.0,1.0,2.0,2184.493958,46.93979754,43.44447869,932.8817263000001,661.2149853000001,227.9421415,216.94355332,1101061030002,주간,10277318875,5758.403367,75.14588879,100.934068,2579.6680561,1857.9603819999998,519.1876642,531.8779023
3,1101061030001,"POLYGON ((954124.9687862396 1953097.410917282, 954131.7316837311 1953095.5121173859, 954132.0520839691 1953096.7319164276, 954132.3530864716 1953096.5795154572, 954133.5135860443 1953096.0215168, 954133.7300853729 1953095.9175167084, 954134.8946857452 1953095.3553142548, 954138.0294857025 1953093.2715168, 954141.0850849152 1953092.074716568, 954143.847486496 1953090.8615169525, 954146.6734867096 1953089.3471164703, 954148.4426860809 1953088.373117447, 954150.4072856903 1953087.2983150482, 954155.773683548 1953084.3619174957, 954167.945684433 1953077.6785144806, 954169.8697834015 1953075.9811153412, 954171.3132839203 1953074.058916092, 954172.3256855011 1953072.7101154327, 954173.125585556 1953072.1891155243, 954188.2028865814 1953060.6755161285, 954195.5038852692 1953055.116514206, 954196.5610866547 1953054.2229175568, 954196.830083847 1953053.995317459, 954198.1060848236 1953052.9165172577, 954204.7828845978 1953051.2567157745, 954207.1104831696 1953050.2267169952, 954240.9834842682 1953035.2335147858, 954257.087884903 1953029.83111763, 954269.4042835236 1953027.746515274, 954283.228685379 1953026.6945171356, 954314.7194843292 1953023.7843151093, 954317.2274837494 1953023.3553142548, 954317.2514858246 1953023.162317276, 954317.3634853363 1953022.2609157562, 954322.5193843842 1953021.5020160675, 954334.6290836334 1953024.7485141754, 954336.5035839081 1952971.3009166718, 954338.5303859711 1952920.5368175507, 954340.3074855804 1952862.841714859, 954341.3306865692 1952834.2958164215, 954388.397184372 1952838.790315628, 954410.6426868439 1952838.934217453, 954420.9886837006 1952838.1396160126, 954430.3732852936 1952839.4673175812, 954439.5298862457 1952844.3599147797, 954452.6750850677 1952852.473115921, 954473.6406841278 1952866.0968151093, 954491.5896854401 1952881.8568172455, 954516.5700855255 1952858.2598171234, 954517.8204860687 1952857.0787143707, 954523.1636867523 1952852.401014328, 954523.2860851288 1952852.2944164276, 954528.522485733 1952848.2062168121, 954536.7530841827 1952841.3550167084, 954537.6228847504 1952840.6486148834, 954535.1077861786 1952838.9186153412, 954482.5779857635 1952801.576215744, 954473.1211833954 1952814.5286159515, 954470.7717838287 1952817.746416092, 954468.789484024 1952816.3549175262, 954430.6292858124 1952789.5643177032, 954422.1204853058 1952773.3615169525, 954419.6696834564 1952761.7378177643, 954399.9332866669 1952755.5768146515, 954344.9281864166 1952742.3256168365, 954345.6278858185 1952724.9753170013, 954346.4062862396 1952705.7022151947, 954346.8011837006 1952695.9058170319, 954307.7642841339 1952694.3024158478, 954307.6859836578 1952695.7894153595, 954306.841085434 1952708.7471141815, 954307.7299861908 1952708.9833164215, 954307.3035869598 1952721.4510173798, 954298.9842853546 1952721.0708179474, 954298.3453845978 1952724.0565166473, 954298.2187862396 1952728.0638141632, 954285.3074855804 1952727.6864147186, 954288.2251834869 1952705.5991153717, 954287.1602840424 1952698.7582149506, 954285.2843837738 1952687.906217575, 954284.5279865265 1952682.6831150055, 954284.0892848969 1952680.83111763, 954283.9324855804 1952679.9053173065, 954283.6837863922 1952678.451116562, 954282.5859851837 1952673.137014389, 954280.9934864044 1952672.5616168976, 954280.4223842621 1952667.9724178314, 954280.911485672 1952667.4549160004, 954280.6669864655 1952661.5004177094, 954280.0868854523 1952647.3733158112, 954273.2663860321 1952648.6304149628, 954219.0822849274 1952658.6173152924, 954191.6860866547 1952664.0128154755, 954190.4457836151 1952664.2572154999, 954124.3744869232 1952682.7810153961, 954091.0922832489 1952694.5623149872, 954101.5965862274 1952673.1155147552, 954109.0124835968 1952655.149816513, 954122.8290843964 1952621.5588169098, 954127.9074840546 1952608.4107151031, 954128.1135845184 1952607.8768177032, 954134.7743854523 1952585.5097179413, 954134.9511852264 1952584.915014267, 954139.3158855438 1952573.1022167206, 954146.7934856415 1952553.0149173737, 954148.8987865448 1952547.3598155975, 954153.2205867767 1952535.7501163483, 954162.6679859161 1952510.4863147736, 954166.8505840302 1952495.629617691, 954169.1498851776 1952476.8073177338, 954169.1498851776 1952476.804315567, 954169.506986618 1952440.2939167023, 954073.5152835846 1952441.7757167816, 954019.1336841583 1952442.615114212, 953945.1460857391 1952443.757314682, 953870.3578853607 1952441.8091144562, 953870.5880832672 1952444.9218158722, 953871.1963863373 1952452.2297153473, 953873.9214839935 1952452.215314865, 953873.5310840607 1952459.8228168488, 953863.6458835602 1952459.315317154, 953863.4524860382 1952466.0057163239, 953862.9604854584 1952486.5129146576, 953862.88788414 1952489.3923168182, 953862.8654842377 1952490.248117447, 953862.8566837311 1952494.0617160797, 953863.2038860321 1952494.3197154999, 953863.2234859467 1952495.928117752, 953863.1288852692 1952501.2975177765, 953863.2418842316 1952502.4035167694, 953863.4048862457 1952503.0025157928, 953862.8464832306 1952503.2553157806, 953861.4804859161 1952557.0547161102, 953851.0276851654 1952556.926317215, 953838.8994846344 1952556.8217144012, 953838.7580852509 1952561.430715561, 953838.5806865692 1952567.1765155792, 953837.9874858856 1952585.9457149506, 953837.9844837189 1952590.664117813, 953837.6812839508 1952603.4009151459, 953837.5748844147 1952607.8679141998, 953837.1424846649 1952626.5833148956, 953837.1085834503 1952628.1047153473, 953842.4701862335 1952628.7921161652, 953840.8190860748 1952703.557516098, 953836.2329845428 1952703.5795154572, 953836.3110866547 1952713.7157154083, 953836.3488864899 1952718.8641147614, 953836.4015865326 1952726.07771492, 953836.3284854889 1952729.0239162445, 953835.9070835114 1952734.9609165192, 953834.8306865692 1952760.0585155487, 953834.1336841583 1952774.8959178925, 953833.2888851166 1952793.1425151825, 953832.2284832001 1952816.7485141754, 953831.0672855377 1952841.8943157196, 953830.8928852081 1952845.9177150726, 953830.5056858063 1952852.2985172272, 953828.2802867889 1952891.419916153, 953827.9622859955 1952899.135717392, 953827.6748867035 1952907.5833148956, 953827.2514858246 1952920.0317173004, 953826.4982852936 1952941.0613155365, 953826.5782833099 1952959.7127170563, 953826.7272853851 1952987.5927143097, 953826.8614864349 1953013.0757160187, 953826.8464832306 1953023.2419147491, 953826.425283432 1953026.1961154938, 953827.5920848846 1953052.2405147552, 953827.719285965 1953056.4661159515, 953827.8564853668 1953061.0209178925, 953827.9292850494 1953064.3561153412, 953828.8675861359 1953074.9725170135, 953850.830083847 1953074.5957164764, 953897.8616847992 1953073.9893169403, 953902.7168865204 1953074.2055149078, 953910.7953853607 1953074.5085163116, 953914.1592845917 1953074.6718158722, 953919.9521846771 1953075.4545154572, 953924.1266841888 1953075.8303165436, 953927.1966838837 1953076.058916092, 953935.790884018 1953077.0629177094, 953945.8354854584 1953078.2332172394, 953950.0654850006 1953078.710515976, 953957.6028842926 1953080.0711154938, 953957.5138835907 1953078.0063152313, 953957.8398838043 1953075.7673168182, 953988.7554836273 1953082.3380146027, 954006.9508838654 1953086.1339168549, 954026.6580867767 1953088.1125164032, 954038.8322849274 1953089.3455142975, 954039.2423839569 1953089.360715866, 954044.1822834015 1953089.5421161652, 954046.2612857819 1953089.6709156036, 954050.0413837433 1953089.971616745, 954053.290884018 1953090.102514267, 954065.3366832733 1953090.7113170624, 954070.1920833588 1953090.9519176483, 954071.388086319 1953091.0111179352, 954080.3926868439 1953093.4633159637, 954085.417684555 1953094.745317459, 954087.9708843231 1953095.5345172882, 954088.9340839386 1953095.8301143646, 954089.3406848907 1953095.9399166107, 954098.0278835297 1953098.283914566, 954098.1810855865 1953098.3251171112, 954105.2264842987 1953100.212316513, 954112.7494869232 1953099.6223163605, 954117.5474834442 1953099.207315445, 954117.9422855377 1953099.172914505, 954118.878484726 1953099.1213169098, 954121.1724834442 1953098.4771175385, 954124.6466846466 1953098.2083148956, 954124.9687862396 1953097.410917282))",63.0,7.0,2.0,0.0,0.0,619.0,2.0,71.0,0.0,0.0,0.0,4626.17662,61.01989047,71.15053224,2217.5738722,1499.0647747,322.0751189,339.46622360000003,1101061030001,주간,10277318875,17490.96972,109.3701,181.2440903,9013.094199,6085.046981,882.2823807,1023.4113493
